year,id_reef,protection,latitude,longitude,depth2,trophic_level_f,transect,biomass
1998,229,Lightly Protected,25.742757,-111.046611,Shallow,4-4.5,1,0.14427971300264328
1998,229,Lightly Protected,25.742757,-111.046611,Shallow,4-4.5,2,0.07350256145007712
1998,229,Lightly Protected,25.742757,-111.046611,Shallow,4-4.5,3,0.01920026338494179
1998,229,Lightly Protected,25.742757,-111.046611,Shallow,4-4.5,4,0.13257900798826958
1998,229,Lightly Protected,25.742757,-111.046611,Shallow,4-4.5,5,0.34905938747758986
1998,233,Lightly Protected,25.675881,-111.011271,Deep,2-2.5,1,0.18251980680039717
1998,233,Lightly Protected,25.675881,-111.011271,Deep,2-2.5,2,0.04424141685583983
1998,233,Lightly Protected,25.675881,-111.011271,Deep,2-2.5,3,0.05992120377852068
1998,233,Lightly Protected,25.675881,-111.011271,Deep,2-2.5,5,0.1769656674233593
1998,233,Lightly Protected,25.675881,-111.011271,Deep,2.5-3,1,0.01081529157541822
1998,233,Lightly Protected,25.675881,-111.011271,Deep,2.5-3,2,0.00438258753696794
1998,233,Lightly Protected,25.675881,-111.011271,Deep,2.5-3,3,8.638887042214525e-4
1998,233,Lightly Protected,25.675881,-111.011271,Deep,2.5-3,5,0.04326116630167291
1998,233,Lightly Protected,25.675881,-111.011271,Deep,3-3.5,1,0.28115550902363473
1998,233,Lightly Protected,25.675881,-111.011271,Deep,3-3.5,2,0.30036813423143166
1998,233,Lightly Protected,25.675881,-111.011271,Deep,3-3.5,3,0.5464877728362988
1998,233,Lightly Protected,25.675881,-111.011271,Deep,3-3.5,4,0.9072715125246849
1998,233,Lightly Protected,25.675881,-111.011271,Deep,3-3.5,5,0.6754447965067324
1998,233,Lightly Protected,25.675881,-111.011271,Deep,3.5-4,1,0.08881307875572148
1998,233,Lightly Protected,25.675881,-111.011271,Deep,3.5-4,2,0.08754316098874138
1998,233,Lightly Protected,25.675881,-111.011271,Deep,3.5-4,3,0.06255408436342982
1998,233,Lightly Protected,25.675881,-111.011271,Deep,3.5-4,4,0.01918421756943517
1998,233,Lightly Protected,25.675881,-111.011271,Deep,3.5-4,5,0.1330789387844824
1998,233,Lightly Protected,25.675881,-111.011271,Deep,4-4.5,1,0.03603135356818342
1998,233,Lightly Protected,25.675881,-111.011271,Deep,4-4.5,2,0.12396463267283668
1998,233,Lightly Protected,25.675881,-111.011271,Deep,4-4.5,3,0.17069198491750978
1998,233,Lightly Protected,25.675881,-111.011271,Deep,4-4.5,4,0.43753936220590933
1998,233,Lightly Protected,25.675881,-111.011271,Deep,4-4.5,5,0.16242487996763355
1998,233,Lightly Protected,25.675881,-111.011271,Shallow,2-2.5,1,0.2942635383255041
1998,233,Lightly Protected,25.675881,-111.011271,Shallow,2-2.5,2,0.5513154766570074
1998,233,Lightly Protected,25.675881,-111.011271,Shallow,2-2.5,3,0.11134138937521132
1998,233,Lightly Protected,25.675881,-111.011271,Shallow,2-2.5,4,0.18944889923947825
1998,233,Lightly Protected,25.675881,-111.011271,Shallow,2-2.5,5,0.1852804004091991
1998,233,Lightly Protected,25.675881,-111.011271,Shallow,2.5-3,1,0.01213558000671229
1998,233,Lightly Protected,25.675881,-111.011271,Shallow,2.5-3,2,0.1539517618383296
1998,233,Lightly Protected,25.675881,-111.011271,Shallow,2.5-3,3,0.01214816568070159
1998,233,Lightly Protected,25.675881,-111.011271,Shallow,2.5-3,4,0.05707307517677124
1998,233,Lightly Protected,25.675881,-111.011271,Shallow,2.5-3,5,0.00698007142099306
1998,233,Lightly Protected,25.675881,-111.011271,Shallow,3-3.5,1,0.8683383971228866
1998,233,Lightly Protected,25.675881,-111.011271,Shallow,3-3.5,2,2.2246664693283837
1998,233,Lightly Protected,25.675881,-111.011271,Shallow,3-3.5,3,0.33183667333929806
1998,233,Lightly Protected,25.675881,-111.011271,Shallow,3-3.5,4,0.5064448409471508
1998,233,Lightly Protected,25.675881,-111.011271,Shallow,3-3.5,5,0.24616145909882656
1998,233,Lightly Protected,25.675881,-111.011271,Shallow,3.5-4,1,0.03716346257916016
1998,233,Lightly Protected,25.675881,-111.011271,Shallow,3.5-4,2,0.15670072657931905
1998,233,Lightly Protected,25.675881,-111.011271,Shallow,3.5-4,3,0.10250865842186416
1998,233,Lightly Protected,25.675881,-111.011271,Shallow,3.5-4,4,0.04563820248157897
1998,233,Lightly Protected,25.675881,-111.011271,Shallow,3.5-4,5,0.0968678751649342
1998,233,Lightly Protected,25.675881,-111.011271,Shallow,4-4.5,1,0.27819136932777855
1998,233,Lightly Protected,25.675881,-111.011271,Shallow,4-4.5,2,0.43626838342089885
1998,233,Lightly Protected,25.675881,-111.011271,Shallow,4-4.5,3,0.04074640863231577
1998,233,Lightly Protected,25.675881,-111.011271,Shallow,4-4.5,4,0.05340115815935706
1998,233,Lightly Protected,25.675881,-111.011271,Shallow,4-4.5,5,0.1754469883428083
1998,234,Lightly Protected,25.747822,-111.060217,Shallow,2-2.5,1,0.2478314496221019
1998,234,Lightly Protected,25.747822,-111.060217,Shallow,2-2.5,2,0.7891268833136773
1998,234,Lightly Protected,25.747822,-111.060217,Shallow,2-2.5,3,0.05503133093907006
1998,234,Lightly Protected,25.747822,-111.060217,Shallow,2-2.5,4,0.14579596142709686
1998,234,Lightly Protected,25.747822,-111.060217,Shallow,2-2.5,5,0.3591903280994882
1998,234,Lightly Protected,25.747822,-111.060217,Shallow,2.5-3,1,0.3795382716093383
1998,234,Lightly Protected,25.747822,-111.060217,Shallow,2.5-3,2,0.8945511163658422
1998,234,Lightly Protected,25.747822,-111.060217,Shallow,2.5-3,3,0.02055048108787905
1998,234,Lightly Protected,25.747822,-111.060217,Shallow,2.5-3,4,0.02163058315083645
1998,234,Lightly Protected,25.747822,-111.060217,Shallow,2.5-3,5,0.02163058315083645
1998,234,Lightly Protected,25.747822,-111.060217,Shallow,3-3.5,1,0.2360593560082697
1998,234,Lightly Protected,25.747822,-111.060217,Shallow,3-3.5,2,2.0725963170357
1998,234,Lightly Protected,25.747822,-111.060217,Shallow,3-3.5,3,0.5167859363054292
1998,234,Lightly Protected,25.747822,-111.060217,Shallow,3-3.5,4,0.27437293663844764
1998,234,Lightly Protected,25.747822,-111.060217,Shallow,3-3.5,5,0.6770918761174127
1998,234,Lightly Protected,25.747822,-111.060217,Shallow,3.5-4,1,0.08179837328474743
1998,234,Lightly Protected,25.747822,-111.060217,Shallow,3.5-4,2,0.4066878244143293
1998,234,Lightly Protected,25.747822,-111.060217,Shallow,3.5-4,3,0.1227628098398757
1998,234,Lightly Protected,25.747822,-111.060217,Shallow,3.5-4,4,0.1717664226203335
1998,234,Lightly Protected,25.747822,-111.060217,Shallow,3.5-4,5,0.5586179686020847
1998,234,Lightly Protected,25.747822,-111.060217,Shallow,4-4.5,1,0.0661375549266421
1998,234,Lightly Protected,25.747822,-111.060217,Shallow,4-4.5,2,0.07677448395453365
1998,234,Lightly Protected,25.747822,-111.060217,Shallow,4-4.5,3,0.1472023869234985
1998,234,Lightly Protected,25.747822,-111.060217,Shallow,4-4.5,4,0.21072129625661123
1998,234,Lightly Protected,25.747822,-111.060217,Shallow,4-4.5,5,0.0996043627631952
1999,13,Not Protected,27.927945,-111.052126,Deep,2-2.5,1,0.6726072094212667
1999,13,Not Protected,27.927945,-111.052126,Deep,2-2.5,2,0.07600529549049377
1999,13,Not Protected,27.927945,-111.052126,Deep,2-2.5,3,0.11924325987767354
1999,13,Not Protected,27.927945,-111.052126,Deep,2.5-3,1,0.00876517507393588
1999,13,Not Protected,27.927945,-111.052126,Deep,2.5-3,2,0.01081529157541822
1999,13,Not Protected,27.927945,-111.052126,Deep,2.5-3,3,0.01753035014787177
1999,13,Not Protected,27.927945,-111.052126,Deep,3-3.5,1,0.7918304966388919
1999,13,Not Protected,27.927945,-111.052126,Deep,3-3.5,2,0.9882354757761816
1999,13,Not Protected,27.927945,-111.052126,Deep,3-3.5,3,0.24156819365661128
1999,13,Not Protected,27.927945,-111.052126,Deep,3.5-4,1,0.4421516150007632
1999,13,Not Protected,27.927945,-111.052126,Deep,3.5-4,2,0.21671077439629885
1999,13,Not Protected,27.927945,-111.052126,Deep,3.5-4,3,0.17079407218376214
1999,13,Not Protected,27.927945,-111.052126,Deep,4-4.5,1,0.11984715761668328
1999,13,Not Protected,27.927945,-111.052126,Deep,4-4.5,2,0.03051605888513406
1999,13,Not Protected,27.927945,-111.052126,Deep,4-4.5,3,0.0938306093575089
1999,28,Lightly Protected,28.718918,-112.948851,Deep,2-2.5,3,0.20190929322866588
1999,28,Lightly Protected,28.718918,-112.948851,Deep,2-2.5,4,0.03855879645192038
1999,28,Lightly Protected,28.718918,-112.948851,Deep,2.5-3,1,0.04088471539748016
1999,28,Lightly Protected,28.718918,-112.948851,Deep,2.5-3,2,0.18971777712640445
1999,28,Lightly Protected,28.718918,-112.948851,Deep,2.5-3,3,0.02978706928805867
1999,28,Lightly Protected,28.718918,-112.948851,Deep,2.5-3,4,0.03051555514213298
1999,28,Lightly Protected,28.718918,-112.948851,Deep,3-3.5,1,0.8197013223439393
1999,28,Lightly Protected,28.718918,-112.948851,Deep,3-3.5,2,0.990618417729038
1999,28,Lightly Protected,28.718918,-112.948851,Deep,3-3.5,3,0.5093157582567011
1999,28,Lightly Protected,28.718918,-112.948851,Deep,3-3.5,4,0.4379177029362522
1999,28,Lightly Protected,28.718918,-112.948851,Deep,3.5-4,1,0.7835997710419181
1999,28,Lightly Protected,28.718918,-112.948851,Deep,3.5-4,2,0.8424497083899736
1999,28,Lightly Protected,28.718918,-112.948851,Deep,3.5-4,3,0.22715585670225927
1999,28,Lightly Protected,28.718918,-112.948851,Deep,3.5-4,4,0.2102286237142154
1999,28,Lightly Protected,28.718918,-112.948851,Deep,4-4.5,1,2.158561088702234
1999,28,Lightly Protected,28.718918,-112.948851,Deep,4-4.5,2,0.332526012839204
1999,28,Lightly Protected,28.718918,-112.948851,Deep,4-4.5,3,0.12552362277715334
1999,28,Lightly Protected,28.718918,-112.948851,Deep,4-4.5,4,0.0355212838390101
1999,28,Lightly Protected,28.718918,-112.948851,Shallow,2-2.5,1,0.02507072904980971
1999,28,Lightly Protected,28.718918,-112.948851,Shallow,2-2.5,2,0.3277106616282885
1999,28,Lightly Protected,28.718918,-112.948851,Shallow,2.5-3,1,0.0685789074847745
1999,28,Lightly Protected,28.718918,-112.948851,Shallow,2.5-3,2,0.1533223573095876
1999,28,Lightly Protected,28.718918,-112.948851,Shallow,3-3.5,1,1.316846462636722
1999,28,Lightly Protected,28.718918,-112.948851,Shallow,3-3.5,2,2.16629792962586
1999,28,Lightly Protected,28.718918,-112.948851,Shallow,3.5-4,1,0.3028311854460387
1999,28,Lightly Protected,28.718918,-112.948851,Shallow,3.5-4,2,0.12917985599111348
1999,28,Lightly Protected,28.718918,-112.948851,Shallow,4-4.5,1,0.4207271793060091
1999,28,Lightly Protected,28.718918,-112.948851,Shallow,4-4.5,2,0.18976075895279143
1999,29,Lightly Protected,28.718912,-112.948855,Deep,3-3.5,1,0.0958087990883709
1999,29,Lightly Protected,28.718912,-112.948855,Deep,3-3.5,2,0.07503121016606665
1999,29,Lightly Protected,28.718912,-112.948855,Deep,3-3.5,3,0.074002386425949307
1999,29,Lightly Protected,28.718912,-112.948855,Deep,3-3.5,4,0.14672371873046017
1999,29,Lightly Protected,28.718912,-112.948855,Deep,3.5-4,1,0.13066158208063192
1999,29,Lightly Protected,28.718912,-112.948855,Deep,3.5-4,2,7.617370392688899e-4
1999,29,Lightly Protected,28.718912,-112.948855,Deep,3.5-4,3,0.8619151317930198
1999,29,Lightly Protected,28.718912,-112.948855,Deep,3.5-4,4,0.00160426075972133
1999,29,Lightly Protected,28.718912,-112.948855,Deep,4-4.5,1,1.658916756642105
1999,29,Lightly Protected,28.718912,-112.948855,Deep,4-4.5,2,0.11106552460784366
1999,29,Lightly Protected,28.718912,-112.948855,Deep,4-4.5,3,0.12179225370786528
1999,29,Lightly Protected,28.718912,-112.948855,Deep,4-4.5,4,0.0507940145926451
1999,30,Lightly Protected,28.718914,-112.948859,Shallow,2-2.5,4,0.3028639398429988
1999,30,Lightly Protected,28.718914,-112.948859,Shallow,2.5-3,1,0.16402632739168296
1999,30,Lightly Protected,28.718914,-112.948859,Shallow,2.5-3,2,0.00278234408208392
1999,30,Lightly Protected,28.718914,-112.948859,Shallow,2.5-3,3,0.00327821510879623
1999,30,Lightly Protected,28.718914,-112.948859,Shallow,2.5-3,4,0.02187017698555773
1999,30,Lightly Protected,28.718914,-112.948859,Shallow,3-3.5,1,0.2162186858633886
1999,30,Lightly Protected,28.718914,-112.948859,Shallow,3-3.5,2,0.2183169303173597
1999,30,Lightly Protected,28.718914,-112.948859,Shallow,3-3.5,3,0.21899912234960897
1999,30,Lightly Protected,28.718914,-112.948859,Shallow,3-3.5,4,0.9740365622731624
1999,30,Lightly Protected,28.718914,-112.948859,Shallow,3.5-4,2,0.00244678448017378
1999,30,Lightly Protected,28.718914,-112.948859,Shallow,3.5-4,3,0.13102435327499704
1999,30,Lightly Protected,28.718914,-112.948859,Shallow,3.5-4,4,0.0907354123038662
1999,30,Lightly Protected,28.718914,-112.948859,Shallow,4-4.5,1,0.2523436864647688
1999,30,Lightly Protected,28.718914,-112.948859,Shallow,4-4.5,2,0.4413110658662726
1999,30,Lightly Protected,28.718914,-112.948859,Shallow,4-4.5,3,0.3355185254540457
1999,30,Lightly Protected,28.718914,-112.948859,Shallow,4-4.5,4,0.96557250206351
1999,31,Not Protected,27.927795,-111.058828,Shallow,2-2.5,1,0.01211421315729675
1999,31,Not Protected,27.927795,-111.058828,Shallow,2-2.5,2,0.02492801281251436
1999,31,Not Protected,27.927795,-111.058828,Shallow,2-2.5,3,0.01182685610722816
1999,31,Not Protected,27.927795,-111.058828,Shallow,2-2.5,4,0.07183320131264312
1999,31,Not Protected,27.927795,-111.058828,Shallow,2-2.5,5,0.00165587571307612
1999,31,Not Protected,27.927795,-111.058828,Shallow,2-2.5,6,5.782103329843873e-4
1999,31,Not Protected,27.927795,-111.058828,Shallow,2.5-3,2,0.00876517507393588
1999,31,Not Protected,27.927795,-111.058828,Shallow,3-3.5,1,0.3415350161399326
1999,31,Not Protected,27.927795,-111.058828,Shallow,3-3.5,2,0.3445272376586569
1999,31,Not Protected,27.927795,-111.058828,Shallow,3-3.5,3,0.3355597033130222
1999,31,Not Protected,27.927795,-111.058828,Shallow,3-3.5,4,0.5048459129841288
1999,31,Not Protected,27.927795,-111.058828,Shallow,3-3.5,5,0.26705962803822453
1999,31,Not Protected,27.927795,-111.058828,Shallow,3-3.5,6,0.4173330136336271
1999,31,Not Protected,27.927795,-111.058828,Shallow,3.5-4,1,0.02857290246220416
1999,31,Not Protected,27.927795,-111.058828,Shallow,3.5-4,2,0.00896136649969387
1999,31,Not Protected,27.927795,-111.058828,Shallow,3.5-4,3,0.01870337298919227
1999,31,Not Protected,27.927795,-111.058828,Shallow,3.5-4,4,0.03563189721968282
1999,31,Not Protected,27.927795,-111.058828,Shallow,3.5-4,5,0.08928115807013397
1999,31,Not Protected,27.927795,-111.058828,Shallow,3.5-4,6,0.01517985599111346
1999,31,Not Protected,27.927795,-111.058828,Shallow,4-4.5,1,0.10978678879055856
1999,31,Not Protected,27.927795,-111.058828,Shallow,4-4.5,2,0.05269308993734305
1999,31,Not Protected,27.927795,-111.058828,Shallow,4-4.5,3,0.06452210156217238
1999,31,Not Protected,27.927795,-111.058828,Shallow,4-4.5,4,0.05372583356117597
1999,31,Not Protected,27.927795,-111.058828,Shallow,4-4.5,5,3.951567166985921
1999,31,Not Protected,27.927795,-111.058828,Shallow,4-4.5,6,1.4241520380178472
1999,32,Lightly Protected,28.721161,-112.611261,Deep,2-2.5,1,0.00866375371630735
1999,32,Lightly Protected,28.721161,-112.611261,Deep,2-2.5,2,2.48381356961419e-4
1999,32,Lightly Protected,28.721161,-112.611261,Deep,2.5-3,3,0.02163058315083645
1999,32,Lightly Protected,28.721161,-112.611261,Deep,2.5-3,5,0.01897177771264044
1999,32,Lightly Protected,28.721161,-112.611261,Deep,3-3.5,1,0.48243258711075887
1999,32,Lightly Protected,28.721161,-112.611261,Deep,3-3.5,2,0.6277631598218367
1999,32,Lightly Protected,28.721161,-112.611261,Deep,3-3.5,3,1.0680787831206835
1999,32,Lightly Protected,28.721161,-112.611261,Deep,3-3.5,4,0.2893128501068746
1999,32,Lightly Protected,28.721161,-112.611261,Deep,3-3.5,5,0.5260890989230191
1999,32,Lightly Protected,28.721161,-112.611261,Deep,3.5-4,1,0.01066431854976445
1999,32,Lightly Protected,28.721161,-112.611261,Deep,3.5-4,2,0.01098115372256011
1999,32,Lightly Protected,28.721161,-112.611261,Deep,3.5-4,3,0.13174713918548295
1999,32,Lightly Protected,28.721161,-112.611261,Deep,3.5-4,4,0.03919086212406089
1999,32,Lightly Protected,28.721161,-112.611261,Deep,3.5-4,5,0.3565501188511867
1999,32,Lightly Protected,28.721161,-112.611261,Deep,4-4.5,1,0.13816690367134732
1999,32,Lightly Protected,28.721161,-112.611261,Deep,4-4.5,2,0.13268890590026278
1999,32,Lightly Protected,28.721161,-112.611261,Deep,4-4.5,3,0.2324500032079166
1999,32,Lightly Protected,28.721161,-112.611261,Deep,4-4.5,4,0.06767878624638127
1999,32,Lightly Protected,28.721161,-112.611261,Deep,4-4.5,5,0.4662914344357008
1999,32,Lightly Protected,28.721161,-112.611261,Shallow,2-2.5,1,0.00360475484797004
1999,32,Lightly Protected,28.721161,-112.611261,Shallow,2-2.5,2,0.00390117711273538
1999,32,Lightly Protected,28.721161,-112.611261,Shallow,2.5-3,1,0.00129235353156437
1999,32,Lightly Protected,28.721161,-112.611261,Shallow,3-3.5,1,0.2316535946525023
1999,32,Lightly Protected,28.721161,-112.611261,Shallow,3-3.5,2,0.3673481538745933
1999,32,Lightly Protected,28.721161,-112.611261,Shallow,3.5-4,2,0.01294121055366719
1999,32,Lightly Protected,28.721161,-112.611261,Shallow,4-4.5,1,0.03348635387268023
1999,32,Lightly Protected,28.721161,-112.611261,Shallow,4-4.5,2,0.12402389429906747
1999,33,Lightly Protected,28.721169,-112.611268,Deep,2.5-3,1,0.9690519758985864
1999,33,Lightly Protected,28.721169,-112.611268,Deep,3-3.5,1,1.4709564315743524
1999,33,Lightly Protected,28.721169,-112.611268,Deep,3.5-4,1,1.2022222487693748
1999,33,Lightly Protected,28.721169,-112.611268,Deep,4-4.5,1,0.28244109260746264
1999,33,Lightly Protected,28.721169,-112.611268,Shallow,2.5-3,1,0.01897177771264044
1999,33,Lightly Protected,28.721169,-112.611268,Shallow,2.5-3,2,0.09485888856320222
1999,33,Lightly Protected,28.721169,-112.611268,Shallow,2.5-3,3,0.19627806122743452
1999,33,Lightly Protected,28.721169,-112.611268,Shallow,3-3.5,1,0.22281865041704135
1999,33,Lightly Protected,28.721169,-112.611268,Shallow,3-3.5,2,0.15136056865890712
1999,33,Lightly Protected,28.721169,-112.611268,Shallow,3-3.5,3,0.0827988163397235
1999,33,Lightly Protected,28.721169,-112.611268,Shallow,3.5-4,1,0.00314174248051844
1999,33,Lightly Protected,28.721169,-112.611268,Shallow,3.5-4,2,0.02006087420665968
1999,33,Lightly Protected,28.721169,-112.611268,Shallow,4-4.5,1,0.02982592047280199
1999,33,Lightly Protected,28.721169,-112.611268,Shallow,4-4.5,2,0.11661111270424898
1999,33,Lightly Protected,28.721169,-112.611268,Shallow,4-4.5,3,0.0919866870144324
1999,35,Lightly Protected,28.387808,-112.297151,Deep,2-2.5,1,0.02867703764241848
1999,35,Lightly Protected,28.387808,-112.297151,Deep,2.5-3,1,0.07798799449030132
1999,35,Lightly Protected,28.387808,-112.297151,Deep,2.5-3,4,0.02163058315083645
1999,35,Lightly Protected,28.387808,-112.297151,Deep,3-3.5,1,0.609232498880419
1999,35,Lightly Protected,28.387808,-112.297151,Deep,3-3.5,4,0.10636584669775112
1999,35,Lightly Protected,28.387808,-112.297151,Deep,3.5-4,1,1.3401358776369547
1999,35,Lightly Protected,28.387808,-112.297151,Deep,3.5-4,4,1.3590737201160976
1999,35,Lightly Protected,28.387808,-112.297151,Deep,4-4.5,1,1.2962948769882006
1999,35,Lightly Protected,28.387808,-112.297151,Deep,4-4.5,4,0.18819809761599665
1999,35,Lightly Protected,28.387808,-112.297151,Shallow,2.5-3,4,0.0662892449102172
1999,35,Lightly Protected,28.387808,-112.297151,Shallow,3-3.5,4,0.35513709273056926
1999,35,Lightly Protected,28.387808,-112.297151,Shallow,3.5-4,4,0.07115297554153151
1999,35,Lightly Protected,28.387808,-112.297151,Shallow,4-4.5,4,0.05033337199240481
1999,37,Lightly Protected,28.368824,-112.301948,Deep,2-2.5,1,5.782103329843873e-4
1999,37,Lightly Protected,28.368824,-112.301948,Deep,2-2.5,2,0.0080761421048645
1999,37,Lightly Protected,28.368824,-112.301948,Deep,2-2.5,4,0.0251746732500813
1999,37,Lightly Protected,28.368824,-112.301948,Deep,2.5-3,1,0.01897177771264044
1999,37,Lightly Protected,28.368824,-112.301948,Deep,3-3.5,1,0.06814826981357937
1999,37,Lightly Protected,28.368824,-112.301948,Deep,3-3.5,2,0.17648545951348266
1999,37,Lightly Protected,28.368824,-112.301948,Deep,3-3.5,3,0.303747879134722
1999,37,Lightly Protected,28.368824,-112.301948,Deep,3-3.5,4,0.22608286474594727
1999,37,Lightly Protected,28.368824,-112.301948,Deep,3.5-4,1,0.08273219072841442
1999,37,Lightly Protected,28.368824,-112.301948,Deep,3.5-4,2,0.03227591546548078
1999,37,Lightly Protected,28.368824,-112.301948,Deep,3.5-4,3,0.28925724604471365
1999,37,Lightly Protected,28.368824,-112.301948,Deep,3.5-4,4,0.1172576476515383
1999,37,Lightly Protected,28.368824,-112.301948,Deep,4-4.5,1,0.01901535531935986
1999,37,Lightly Protected,28.368824,-112.301948,Deep,4-4.5,2,0.01079073726284596
1999,37,Lightly Protected,28.368824,-112.301948,Deep,4-4.5,3,0.01481168454516367
1999,37,Lightly Protected,28.368824,-112.301948,Deep,4-4.5,4,0.01015896935119644
1999,38,Lightly Protected,28.368833,-112.301941,Deep,2-2.5,1,0.5255928970122862
1999,38,Lightly Protected,28.368833,-112.301941,Deep,2-2.5,5,0.29109957339215997
1999,38,Lightly Protected,28.368833,-112.301941,Deep,2.5-3,1,8.638887042214525e-4
1999,38,Lightly Protected,28.368833,-112.301941,Deep,2.5-3,2,0.01897177771264044
1999,38,Lightly Protected,28.368833,-112.301941,Deep,2.5-3,4,0.02163058315083645
1999,38,Lightly Protected,28.368833,-112.301941,Deep,3-3.5,1,0.37565491007238205
1999,38,Lightly Protected,28.368833,-112.301941,Deep,3-3.5,2,0.8556153795399325
1999,38,Lightly Protected,28.368833,-112.301941,Deep,3-3.5,3,0.825709509604087
1999,38,Lightly Protected,28.368833,-112.301941,Deep,3-3.5,4,0.7334168734726372
1999,38,Lightly Protected,28.368833,-112.301941,Deep,3-3.5,5,0.877478105912272
1999,38,Lightly Protected,28.368833,-112.301941,Deep,3.5-4,1,1.3069627831862176
1999,38,Lightly Protected,28.368833,-112.301941,Deep,3.5-4,2,1.5860001791773588
1999,38,Lightly Protected,28.368833,-112.301941,Deep,3.5-4,3,0.15986550882112882
1999,38,Lightly Protected,28.368833,-112.301941,Deep,3.5-4,4,0.41439490796625106
1999,38,Lightly Protected,28.368833,-112.301941,Deep,3.5-4,5,2.0376956088090115
1999,38,Lightly Protected,28.368833,-112.301941,Deep,4-4.5,1,0.14938171558956967
1999,38,Lightly Protected,28.368833,-112.301941,Deep,4-4.5,2,1.8521695441378911
1999,38,Lightly Protected,28.368833,-112.301941,Deep,4-4.5,3,0.5301306858450618
1999,38,Lightly Protected,28.368833,-112.301941,Deep,4-4.5,4,0.4641811592326735
1999,38,Lightly Protected,28.368833,-112.301941,Deep,4-4.5,5,0.03359480189353068
1999,38,Lightly Protected,28.368833,-112.301941,Shallow,2-2.5,2,0.628559410226005
1999,38,Lightly Protected,28.368833,-112.301941,Shallow,2-2.5,3,0.174659744035296
1999,38,Lightly Protected,28.368833,-112.301941,Shallow,2-2.5,4,0.00650585454435365
1999,38,Lightly Protected,28.368833,-112.301941,Shallow,2.5-3,1,0.175994241507071
1999,38,Lightly Protected,28.368833,-112.301941,Shallow,2.5-3,2,0.01129495805810994
1999,38,Lightly Protected,28.368833,-112.301941,Shallow,2.5-3,3,0.04525565860151145
1999,38,Lightly Protected,28.368833,-112.301941,Shallow,3-3.5,1,0.6108516542517443
1999,38,Lightly Protected,28.368833,-112.301941,Shallow,3-3.5,2,0.5024367749782108
1999,38,Lightly Protected,28.368833,-112.301941,Shallow,3-3.5,3,0.7004105155152242
1999,38,Lightly Protected,28.368833,-112.301941,Shallow,3-3.5,4,1.1492660817049918
1999,38,Lightly Protected,28.368833,-112.301941,Shallow,3.5-4,1,0.12713769707726932
1999,38,Lightly Protected,28.368833,-112.301941,Shallow,3.5-4,2,0.1894073754871818
1999,38,Lightly Protected,28.368833,-112.301941,Shallow,3.5-4,3,0.00771162250394115
1999,38,Lightly Protected,28.368833,-112.301941,Shallow,3.5-4,4,0.8686031006622397
1999,38,Lightly Protected,28.368833,-112.301941,Shallow,4-4.5,1,0.11795000665662216
1999,38,Lightly Protected,28.368833,-112.301941,Shallow,4-4.5,2,0.1443698736447881
1999,38,Lightly Protected,28.368833,-112.301941,Shallow,4-4.5,3,0.07792177352422715
1999,38,Lightly Protected,28.368833,-112.301941,Shallow,4-4.5,4,0.04920290726531531
1999,40,Not Protected,27.951575,-111.366683,Deep,2.5-3,1,0.00438258753696794
1999,40,Not Protected,27.951575,-111.366683,Deep,2.5-3,3,0.00438258753696794
1999,40,Not Protected,27.951575,-111.366683,Deep,2.5-3,4,0.04326116630167291
1999,40,Not Protected,27.951575,-111.366683,Deep,2.5-3,5,0.05185940532205123
1999,40,Not Protected,27.951575,-111.366683,Deep,3-3.5,1,0.4938705143371083
1999,40,Not Protected,27.951575,-111.366683,Deep,3-3.5,3,0.4680883609078963
1999,40,Not Protected,27.951575,-111.366683,Deep,3-3.5,4,1.07725631604568
1999,40,Not Protected,27.951575,-111.366683,Deep,3-3.5,5,0.22946506318903775
1999,40,Not Protected,27.951575,-111.366683,Deep,3.5-4,1,0.17679988573243338
1999,40,Not Protected,27.951575,-111.366683,Deep,3.5-4,3,0.00853358831270064
1999,40,Not Protected,27.951575,-111.366683,Deep,3.5-4,4,0.4969436097230421
1999,40,Not Protected,27.951575,-111.366683,Deep,3.5-4,5,0.09955507884871644
1999,40,Not Protected,27.951575,-111.366683,Deep,4-4.5,1,0.2755600913697956
1999,40,Not Protected,27.951575,-111.366683,Deep,4-4.5,3,0.03782015180561844
1999,40,Not Protected,27.951575,-111.366683,Deep,4-4.5,4,0.5174922655835595
1999,40,Not Protected,27.951575,-111.366683,Deep,4-4.5,5,0.3794746982551066
1999,40,Not Protected,27.951575,-111.366683,Shallow,2-2.5,1,0.0047624520148202
1999,40,Not Protected,27.951575,-111.366683,Shallow,2-2.5,2,0.05070463330834725
1999,40,Not Protected,27.951575,-111.366683,Shallow,2-2.5,3,0.18751426693165052
1999,40,Not Protected,27.951575,-111.366683,Shallow,2-2.5,4,0.06464717612660927
1999,40,Not Protected,27.951575,-111.366683,Shallow,2-2.5,5,0.10923688720942948
1999,40,Not Protected,27.951575,-111.366683,Shallow,2.5-3,1,0.01618302044094353
1999,40,Not Protected,27.951575,-111.366683,Shallow,2.5-3,2,0.03628219437210191
1999,40,Not Protected,27.951575,-111.366683,Shallow,2.5-3,3,0.01093508849277886
1999,40,Not Protected,27.951575,-111.366683,Shallow,2.5-3,4,0.01292353531564378
1999,40,Not Protected,27.951575,-111.366683,Shallow,2.5-3,5,0.05685780281442382
